ACCIDENT_YEAR,JURIS,COLLISION_DATE,COLLISION_TIME,DAY_OF_WEEK,CHP_SHIFT,INTERSECTION,WEATHER_1,WEATHER_2,STATE_HWY_IND,LOCATION_TYPE,RAMP_INTERSECTION,TOW_AWAY,COLLISION_SEVERITY,NUMBER_KILLED,NUMBER_INJURED,PARTY_COUNT,PRIMARY_COLL_FACTOR,PCF_CODE_OF_VIOL,PCF_VIOL_CATEGORY,PCF_VIOLATION,PCF_VIOL_SUBSECTION,HIT_AND_RUN,TYPE_OF_COLLISION,ROAD_SURFACE,ROAD_COND_1,ROAD_COND_2,LIGHTING,CONTROL_DEVICE,CHP_ROAD_TYPE,MOTORCYCLE_ACCIDENT,ALCOHOL_INVOLVED,STWD_VEHTYPE_AT_FAULT,CHP_VEHTYPE_AT_FAULT,COUNT_SEVERE_INJ,COUNT_VISIBLE_INJ,COUNT_COMPLAINT_PAIN,COUNT_MC_KILLED,COUNT_MC_INJURED,LATITUDE,LONGITUDE,COUNTY,CITY,POINT_X,POINT_Y,IS_WEEKEND,TIME_OF_DAY,SEVERE_FATAL
2022,9525,2022-06-26,930,7,1,N,A,-,Y,H,,Y,2,0,1,1,A,-,08,22107.0,,N,F,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.27082061767578,-117.8469467163086,LOS ANGELES,UNINCORPORATED,-117.8469696044922,34.27081680297852,1,Morning,1
2022,9545,2022-07-02,1842,6,2,N,A,-,N,,,N,4,0,1,1,A,-,03,22350.0,,N,F,A,A,-,A,D,0,Y,,C,02,0,0,1,0,1,34.5064697265625,-117.97518920898438,LOS ANGELES,UNINCORPORATED,-117.97515106201172,34.50659942626953,1,Evening,0
2022,9565,2022-06-24,1105,5,1,N,A,-,N,,,N,4,0,1,2,A,-,07,21658.0,A,M,B,A,H,-,A,D,0,Y,,C,03,0,0,1,0,1,33.99726104736328,-118.36927795410156,LOS ANGELES,UNINCORPORATED,-118.36932373046876,33.99726104736328,0,Midday,0
2022,9565,2022-05-31,1214,2,1,N,A,-,Y,H,,Y,2,0,1,3,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,A,01,1,0,0,0,1,33.97235870361328,-118.37882232666016,LOS ANGELES,LOS ANGELES,-118.37879943847656,33.972381591796875,0,Midday,1
2022,9525,2022-07-03,755,7,1,N,A,-,Y,H,,Y,2,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,A,01,1,0,0,0,1,34.12042999267578,-117.83619689941406,LOS ANGELES,GLENDORA,-117.8362045288086,34.12044143676758,1,Morning,1
2022,9530,2022-06-25,210,6,3,N,A,-,Y,,,N,2,0,1,1,A,-,03,22350.0,,N,F,A,H,-,C,D,0,Y,,C,02,1,0,0,0,1,33.82783126831055,-118.2090301513672,LOS ANGELES,LONG BEACH,-118.2090301513672,33.82783126831055,1,Night,1
2022,9575,2022-06-26,2200,7,3,N,A,-,N,,,Y,3,0,1,1,A,-,03,22350.0,,N,E,A,H,-,D,D,0,Y,,C,02,0,1,0,0,1,34.22806167602539,-118.18582153320312,LOS ANGELES,UNINCORPORATED,-118.18571472167967,34.22800064086914,1,Night,0
2022,9575,2022-06-28,1505,2,2,N,A,-,N,,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.22832107543945,-118.24678802490234,LOS ANGELES,UNINCORPORATED,-118.24663543701172,34.22829818725586,0,Midday,0
2022,9540,2022-06-25,925,6,1,N,A,-,Y,H,,N,3,0,1,1,A,-,08,22107.0,,N,F,A,H,-,A,A,0,Y,,C,02,0,1,0,0,1,34.41984939575195,-118.65670013427734,LOS ANGELES,UNINCORPORATED,-118.65668487548828,34.41984176635742,1,Morning,0
2022,9550,2022-07-03,430,7,3,N,A,-,Y,H,,Y,4,0,1,3,A,-,03,22350.0,,N,D,A,H,-,D,D,0,Y,,A,01,0,0,1,0,0,33.99509811401367,-117.91609191894533,LOS ANGELES,UNINCORPORATED,-117.91608428955078,33.99513626098633,1,Night,0
2022,9525,2022-06-30,1720,4,2,N,A,-,Y,H,,N,2,0,1,2,A,-,03,22350.0,,N,B,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.08156967163086,-117.7277603149414,LOS ANGELES,POMONA,-117.7277603149414,34.08152770996094,0,Evening,1
2022,9525,2022-07-01,1145,5,1,N,A,-,Y,,,Y,2,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.119468688964844,-117.90859985351562,LOS ANGELES,AZUSA,-117.90859985351562,34.119468688964844,0,Midday,1
2022,9590,2022-07-07,1433,4,2,N,A,-,Y,,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,34.0843391418457,-118.34950256347656,LOS ANGELES,LOS ANGELES,-118.34974670410156,34.034217834472656,0,Midday,0
2022,9575,2022-07-01,1947,5,2,N,A,-,Y,H,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,B,D,0,Y,,C,02,0,1,0,0,1,34.23234939575195,-118.40715789794922,LOS ANGELES,LOS ANGELES,-118.40721130371094,34.232208251953125,0,Evening,0
2022,9530,2022-05-10,1350,2,1,N,A,-,Y,H,,N,3,0,3,4,A,-,03,22350.0,,M,B,A,H,-,A,D,0,Y,,A,01,0,1,2,0,1,33.87369155883789,-118.23413848876952,LOS ANGELES,COMPTON,-118.23413848876952,33.8736686706543,0,Midday,0
2022,9525,2022-07-01,210,5,3,N,A,-,Y,H,,Y,2,0,1,4,A,-,03,22350.0,,N,C,A,H,-,D,D,0,Y,,C,02,1,0,0,0,1,34.136348724365234,-118.00997924804688,LOS ANGELES,MONROVIA,-118.00997161865234,34.136375427246094,0,Night,1
2022,9530,2022-06-29,1900,3,2,N,A,-,Y,H,,N,4,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,33.85968017578125,-118.3061294555664,LOS ANGELES,TORRANCE,-118.3061294555664,33.859718322753906,0,Evening,0
2022,9565,2022-06-29,1555,3,2,N,A,-,N,,,N,2,0,1,2,A,-,03,22350.0,,N,A,A,H,-,A,D,0,Y,,C,03,1,0,0,0,1,33.94596862792969,-118.29839324951172,LOS ANGELES,UNINCORPORATED,-118.29862213134766,33.94594192504883,0,Midday,1
2022,9550,2022-07-09,1940,6,2,N,A,-,Y,,,N,4,0,1,1,A,-,01,23152.0,A,N,E,A,H,-,A,D,0,Y,Y,C,02,0,0,1,0,1,33.87717056274414,-118.10401153564452,LOS ANGELES,CERRITOS,-118.10401153564452,33.87717056274414,1,Evening,0
2022,9545,2022-07-01,1750,5,2,N,A,-,N,,,Y,2,0,2,2,A,-,08,22107.0,,N,D,A,H,-,A,D,0,Y,,A,01,1,0,1,0,2,34.60940170288086,-118.18340301513672,LOS ANGELES,UNINCORPORATED,-118.18343353271484,34.609275817871094,0,Evening,1
2022,9550,2022-07-05,2310,2,3,N,A,-,N,,,Y,2,0,1,1,A,-,08,22107.0,,N,E,A,H,-,C,D,0,Y,,C,02,1,0,0,0,1,33.98862075805664,-117.96414947509766,LOS ANGELES,UNINCORPORATED,-117.9642333984375,33.98857879638672,0,Night,1
2022,9580,2022-07-03,950,7,1,N,A,-,N,,,Y,3,0,1,1,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.10773849487305,-118.59146118164062,LOS ANGELES,UNINCORPORATED,-118.59166717529295,34.10791778564453,1,Morning,0
2022,9540,2022-07-02,1530,6,2,N,A,-,Y,H,,N,3,0,1,1,A,-,08,22107.0,,N,F,A,H,-,A,D,0,Y,,-,- ,0,1,0,0,1,34.50519943237305,-118.24958801269533,LOS ANGELES,UNINCORPORATED,-118.24958801269533,34.505149841308594,1,Midday,0
2022,9530,2022-06-30,625,4,1,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,C,A,H,-,A,D,0,Y,,A,07,0,0,1,0,1,33.85409164428711,-118.28125762939452,LOS ANGELES,CARSON,-118.28124237060548,33.854106903076165,0,Morning,0
2022,9580,2022-05-14,1604,6,2,N,A,-,Y,H,,Y,1,1,0,2,A,-,08,22100.0,B,N,D,A,H,-,A,D,0,Y,,A,01,0,0,0,1,0,34.04521179199219,-118.93913269042967,LOS ANGELES,UNINCORPORATED,-118.93912506103516,34.04522705078125,1,Evening,1
2022,9545,2022-07-05,1630,2,2,N,A,-,Y,H,,N,2,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,-,- ,1,0,0,0,1,34.69147872924805,-118.16979217529295,LOS ANGELES,LANCASTER,-118.16979217529295,34.69147872924805,0,Evening,1
2022,9530,2022-06-30,1150,4,1,N,A,-,Y,H,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,33.844749450683594,-118.20551300048828,LOS ANGELES,LONG BEACH,-118.2057876586914,33.84479904174805,0,Midday,0
2022,9540,2022-07-07,2130,4,2,N,A,-,N,,,Y,2,0,1,1,A,-,08,22107.0,,N,E,A,H,-,D,D,0,Y,,C,02,1,0,0,0,1,34.49436950683594,-118.38555145263672,LOS ANGELES,UNINCORPORATED,-118.38478088378906,34.49592590332031,0,Night,1
2022,9590,2022-07-01,1355,5,1,N,A,-,Y,H,,N,4,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.05931854248047,-118.24542236328124,LOS ANGELES,LOS ANGELES,-118.24552154541016,34.059234619140625,0,Midday,0
2022,9575,2022-07-03,850,7,1,N,A,-,Y,H,,Y,2,0,1,1,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.28968811035156,-117.99620056152344,LOS ANGELES,UNINCORPORATED,-117.99615478515624,34.28969955444336,1,Morning,1
2022,9540,2022-07-01,845,5,1,N,A,-,Y,H,,Y,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.32194137573242,-118.49803161621094,LOS ANGELES,LOS ANGELES,-118.4980697631836,34.32189178466797,0,Morning,0
2022,9530,2022-07-02,100,6,3,N,A,-,N,,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,B,A,0,Y,,C,02,0,1,0,0,1,33.894981384277344,-118.27633666992188,LOS ANGELES,UNINCORPORATED,-118.27632904052734,33.89490509033203,1,Night,0
2022,9580,2022-05-21,2320,6,3,N,A,-,Y,H,,Y,1,1,0,2,A,-,03,22350.0,,N,C,A,H,-,D,D,0,Y,,C,02,0,0,0,1,0,34.271728515625,-118.631103515625,LOS ANGELES,UNINCORPORATED,-118.6311264038086,34.27175521850586,1,Night,1
2022,9565,2022-07-02,1755,6,2,N,A,-,Y,H,,Y,3,0,1,2,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,34.10163879394531,-118.47750854492188,LOS ANGELES,LOS ANGELES,-118.47745513916016,34.10162734985352,1,Evening,0
2022,9590,2022-07-01,1000,5,1,N,A,-,Y,,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,34.03868103027344,-118.2763671875,LOS ANGELES,LOS ANGELES,-118.2763671875,34.03868103027344,0,Morning,0
2022,9525,2022-07-01,1045,5,1,N,A,-,Y,H,,N,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.00511169433594,-117.82948303222656,LOS ANGELES,DIAMOND BAR,-117.8293685913086,34.00502014160156,0,Morning,0
2022,9545,2022-07-08,830,5,1,N,A,-,N,,,Y,2,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.43632888793945,-118.08969116210938,LOS ANGELES,UNINCORPORATED,-118.08979034423828,34.43606185913086,0,Morning,1
2022,9550,2022-07-05,1145,2,1,N,A,-,Y,H,,Y,2,0,1,2,A,-,03,22350.0,,F,F,A,H,-,A,D,0,Y,,-,99,1,0,0,0,1,33.945220947265625,-118.0994110107422,LOS ANGELES,DOWNEY,-118.09940338134766,33.94522476196289,0,Midday,1
2022,9540,2022-07-10,1655,7,2,Y,A,-,N,,,N,4,0,2,2,A,-,04,21703.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,0,2,0,2,34.49232864379883,-118.28468322753906,LOS ANGELES,UNINCORPORATED,-118.2844009399414,34.49230194091797,1,Evening,0
2022,9525,2022-05-17,508,2,3,N,B,-,Y,,,Y,1,1,0,2,A,-,03,22350.0,,N,C,A,H,-,C,D,0,Y,,C,02,0,0,0,1,0,34.02606964111328,-117.75341033935548,LOS ANGELES,POMONA,-117.75341033935548,34.02606964111328,0,Morning,1
2022,9530,2022-07-05,554,2,3,N,A,-,Y,H,,Y,4,0,1,2,A,-,07,21658.0,A,F,B,A,H,-,A,D,0,Y,,A,01,0,0,1,0,1,33.8598518371582,-118.30259704589844,LOS ANGELES,TORRANCE,-118.30259704589844,33.85991287231445,0,Morning,0
2022,9575,2022-07-04,1200,1,1,N,A,-,N,,,Y,2,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.25299072265625,-118.19734954833984,LOS ANGELES,UNINCORPORATED,-118.19743347167967,34.25302505493164,0,Midday,1
2022,9525,2022-07-05,1648,2,2,N,A,-,Y,H,,N,3,0,1,2,A,-,08,22107.0,,N,F,A,H,-,A,D,0,Y,,F,25,0,1,0,0,1,34.072368621826165,-117.80948638916016,LOS ANGELES,SAN DIMAS,-117.80927276611328,34.07244873046875,0,Evening,0
2022,9580,2022-07-11,1320,1,1,N,A,-,Y,H,,Y,3,0,1,3,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.15639877319336,-118.42333984375,LOS ANGELES,LOS ANGELES,-118.42333221435548,34.1563835144043,0,Midday,0
2022,9580,2022-07-13,1245,3,1,N,A,-,Y,H,,N,4,0,1,4,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.16790008544922,-118.58557891845705,LOS ANGELES,UNINCORPORATED,-118.58557891845705,34.167827606201165,0,Midday,0
2022,9540,2022-07-03,1730,7,2,N,A,-,Y,H,,Y,2,0,1,2,A,-,03,22350.0,,N,B,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.39519119262695,-118.46746063232422,LOS ANGELES,SANTA CLARITA,-118.46746063232422,34.39519119262695,1,Evening,1
2022,9575,2022-07-04,940,1,1,N,A,-,N,,,N,2,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,03,1,0,0,0,1,34.12717056274414,-118.08998107910156,LOS ANGELES,UNINCORPORATED,-118.09054565429688,34.12696838378906,0,Morning,1
2022,9530,2022-07-04,2105,1,2,N,A,-,N,,,Y,2,0,1,2,A,-,09,21804.0,A,N,D,A,H,-,C,D,0,Y,,C,02,1,0,0,0,1,33.89287185668945,-118.27570343017578,LOS ANGELES,UNINCORPORATED,-118.27622985839844,33.892921447753906,0,Night,1
2022,9565,2022-07-07,1700,4,2,N,A,-,Y,H,,N,4,0,2,2,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,0,2,0,2,34.0181884765625,-118.42330932617188,LOS ANGELES,LOS ANGELES,-118.42333221435548,34.0181770324707,0,Evening,0
2022,9575,2022-07-09,900,6,1,N,A,-,N,,,Y,2,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.30030059814453,-118.14946746826172,LOS ANGELES,UNINCORPORATED,-118.15142822265624,34.29875946044922,1,Morning,1
2022,9530,2022-07-06,1345,3,1,N,A,-,Y,H,,N,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,33.89776992797852,-118.28640747070312,LOS ANGELES,LOS ANGELES,-118.28641510009766,33.89776992797852,0,Midday,0
2022,9575,2022-07-09,1115,6,1,N,A,-,N,,,Y,2,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.26057815551758,-118.18438720703124,LOS ANGELES,UNINCORPORATED,-118.18435668945312,34.260643005371094,1,Midday,1
2022,9550,2022-07-08,2100,5,2,N,A,-,Y,H,,N,4,0,1,1,A,-,03,22350.0,,N,F,A,H,-,C,D,0,Y,,C,02,0,0,1,0,1,33.87749099731445,-118.10337066650392,LOS ANGELES,CERRITOS,-118.1030731201172,33.877559661865234,0,Night,0
2022,9525,2022-07-10,2000,7,2,N,A,-,Y,H,,N,2,0,1,1,A,-,03,22350.0,,N,F,A,H,-,B,D,0,Y,,C,02,1,0,0,0,1,34.239959716796875,-117.85157012939452,LOS ANGELES,UNINCORPORATED,-117.85160064697266,34.23994064331055,1,Night,1
2022,9590,2022-07-09,1100,6,1,N,A,-,Y,H,,N,4,0,1,2,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.054988861083984,-118.21243286132812,LOS ANGELES,LOS ANGELES,-118.21237182617188,34.055171966552734,1,Midday,0
2022,9540,2022-07-11,1145,1,1,N,A,-,Y,,,N,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.5182991027832,-118.66004180908205,LOS ANGELES,UNINCORPORATED,-118.6861572265625,34.56684112548828,0,Midday,0
2022,9530,2022-07-06,1825,3,2,N,A,-,N,,,N,3,0,1,2,A,-,05,21651.0,A,N,D,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,33.92776870727539,-118.2389678955078,LOS ANGELES,UNINCORPORATED,-118.23905181884766,33.92795181274414,0,Evening,0
2022,9580,2022-07-10,1400,7,2,N,A,-,N,,,N,3,0,2,2,A,-,08,22107.0,,N,A,A,H,-,A,D,0,Y,,C,02,0,2,0,0,2,34.11996078491211,-118.85350799560548,LOS ANGELES,UNINCORPORATED,-118.85272216796876,34.120216369628906,1,Midday,0
2022,9535,2022-07-12,710,2,1,N,B,-,Y,H,,Y,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,-,- ,0,1,0,0,1,33.992210388183594,-118.14208221435548,LOS ANGELES,COMMERCE,-118.14209747314452,33.9921989440918,0,Morning,0
2022,9525,2022-07-17,1405,7,2,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,34.06575012207031,-117.99365997314452,LOS ANGELES,BALDWIN PARK,-117.99368286132812,34.06584930419922,1,Midday,0
2022,9535,2022-07-08,1930,5,2,N,A,-,Y,,,Y,3,0,1,2,A,-,01,23152.0,A,N,C,A,H,-,A,D,0,Y,Y,C,02,0,1,0,0,1,34.007179260253906,-118.14495849609376,LOS ANGELES,ALHAMBRA,-118.1450424194336,34.071712493896484,0,Evening,0
2022,9540,2022-07-14,1600,4,2,N,A,-,Y,H,,N,3,0,1,4,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.42041015625,-118.43393707275392,LOS ANGELES,SANTA CLARITA,-118.43392181396484,34.42038345336914,0,Evening,0
2022,9565,2022-07-02,2134,6,2,N,A,-,Y,H,,N,2,0,1,1,A,-,03,22350.0,,N,F,A,H,-,C,D,0,Y,,C,02,1,0,0,0,1,33.99953842163086,-118.40892028808594,LOS ANGELES,CULVER CITY,-118.40869140625,33.99966812133789,1,Night,1
2022,9525,2022-07-16,1445,6,2,N,A,-,Y,H,,Y,3,0,1,2,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,34.06789016723633,-117.8356704711914,LOS ANGELES,UNINCORPORATED,-117.835693359375,34.06782913208008,1,Midday,0
2022,9565,2022-07-10,1230,7,1,N,B,-,Y,H,,Y,3,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.01245880126953,-118.49198150634766,LOS ANGELES,SANTA MONICA,-118.49197387695312,34.01243591308594,1,Midday,0
2022,9565,2022-07-11,1715,1,2,N,A,-,Y,H,,Y,4,0,1,2,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,A,01,0,0,1,0,1,34.03091812133789,-118.433349609375,LOS ANGELES,LOS ANGELES,-118.43340301513672,34.03089141845703,0,Evening,0
2022,9580,2022-07-11,1136,1,1,N,A,-,Y,H,,N,3,0,1,2,A,-,05,21460.0,A,N,B,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.11623001098633,-118.59207916259766,LOS ANGELES,UNINCORPORATED,-118.59210968017578,34.11622619628906,0,Midday,0
2022,9580,2022-07-09,1840,6,2,N,A,-,Y,H,,Y,4,0,1,2,A,-,08,22107.0,,F,D,A,H,-,A,D,0,Y,,-,99,0,0,1,0,1,34.0401611328125,-118.57820129394533,LOS ANGELES,UNINCORPORATED,-118.57820129394533,34.04015350341797,1,Evening,0
2022,9590,2022-07-09,1850,6,2,N,A,-,Y,H,,N,3,0,2,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,-,- ,0,1,1,0,1,34.030460357666016,-118.25760650634766,LOS ANGELES,LOS ANGELES,-118.25760650634766,34.03046798706055,1,Evening,0
2022,9565,2022-07-12,900,2,1,N,A,-,Y,H,,N,2,0,2,2,A,-,07,21658.0,A,N,C,A,H,-,A,D,0,Y,,D,22,1,1,0,0,2,33.953819274902344,-118.36966705322266,LOS ANGELES,INGLEWOOD,-118.36951446533205,33.953826904296875,0,Morning,1
2022,9565,2022-07-13,2115,3,2,N,A,-,Y,H,,N,4,0,2,1,C,-,18,,,N,F,A,H,-,D,D,0,Y,,-,- ,0,0,2,0,2,33.969051361083984,-118.37288665771484,LOS ANGELES,LOS ANGELES,-118.37291717529295,33.969024658203125,0,Night,0
2022,9530,2022-07-12,1615,2,2,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,33.93996047973633,-118.28016662597656,LOS ANGELES,LOS ANGELES,-118.2801513671875,33.93996047973633,0,Evening,0
2022,9590,2022-07-15,1735,5,2,N,A,-,Y,H,,N,3,0,1,2,A,-,07,21658.0,A,N,B,A,H,-,A,D,0,Y,,A,07,0,1,0,0,1,34.058208465576165,-118.24411010742188,LOS ANGELES,LOS ANGELES,-118.244140625,34.05817794799805,0,Evening,0
2022,9575,2022-07-15,1252,5,1,N,A,-,N,,,Y,2,0,1,1,A,-,03,22350.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.295269012451165,-118.16619873046876,LOS ANGELES,UNINCORPORATED,-118.15341186523438,34.27024841308594,0,Midday,1
2022,9580,2022-07-14,859,4,1,N,A,-,Y,H,,N,4,0,1,2,A,-,07,21658.0,A,N,C,A,H,-,A,D,0,Y,,A,07,0,0,1,0,1,34.1732292175293,-118.46775817871094,LOS ANGELES,LOS ANGELES,-118.46781158447266,34.1732292175293,0,Morning,0
2022,9535,2022-07-17,1255,7,1,N,A,-,Y,H,,N,3,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,33.98622131347656,-118.13591003417967,LOS ANGELES,COMMERCE,-118.13585662841795,33.98627853393555,1,Midday,0
2022,9535,2022-07-24,620,7,1,N,B,-,Y,H,,N,2,0,1,2,A,-,01,23153.0,A,N,C,A,H,-,B,D,0,Y,Y,A,07,1,0,0,0,1,34.03403091430664,-118.14749908447266,LOS ANGELES,MONTEREY PARK,-118.14749908447266,34.034034729003906,1,Morning,1
2022,9545,2022-07-16,1850,6,2,N,A,-,Y,H,,Y,2,0,1,1,A,-,08,22107.0,,N,E,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.35683059692383,-117.81038665771484,LOS ANGELES,UNINCORPORATED,-117.81036376953124,34.35686492919922,1,Evening,1
2022,9590,2022-07-14,1215,4,1,N,A,-,Y,,,Y,3,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,1,0,0,1,34.0352783203125,-118.34927368164062,LOS ANGELES,LOS ANGELES,-118.34927368164062,34.0352783203125,0,Midday,0
2022,9525,2022-07-21,1915,4,2,N,A,-,Y,H,,Y,2,0,1,1,A,-,03,22350.0,,N,F,A,H,-,A,D,0,Y,,C,02,1,0,0,0,1,34.30255889892578,-117.84613800048828,LOS ANGELES,UNINCORPORATED,-117.84615325927734,34.302528381347656,0,Evening,1
2022,9565,2022-07-15,1650,5,2,N,A,-,Y,H,,Y,4,0,1,2,A,-,08,22107.0,,N,F,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.03168869018555,-118.42487335205078,LOS ANGELES,LOS ANGELES,-118.42487335205078,34.03166198730469,0,Evening,0
2022,9530,2022-07-15,730,5,1,N,A,-,Y,H,,N,3,0,1,3,D,-,00,,,N,B,A,H,-,A,D,0,Y,,-,- ,0,1,0,0,1,33.94218826293945,-118.28021240234376,LOS ANGELES,LOS ANGELES,-118.28009033203124,33.94218826293945,0,Morning,0
2022,9525,2022-07-21,1720,4,2,N,B,-,Y,H,,N,3,0,1,4,A,-,07,21658.0,A,N,H,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,34.027099609375,-117.75308227539062,LOS ANGELES,POMONA,-117.75308990478516,34.027095794677734,0,Evening,0
2022,9525,2022-07-24,1250,7,1,N,A,-,N,,,N,2,0,2,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,2,0,0,0,2,34.24348831176758,-117.86972808837892,LOS ANGELES,GLENDORA,-117.86983489990234,34.24248123168945,1,Midday,1
2022,9550,2022-07-19,555,2,3,N,A,-,Y,H,,Y,3,0,1,4,A,-,08,22107.0,,N,B,A,H,-,A,D,0,Y,,A,01,0,1,0,0,1,33.88108825683594,-118.0236587524414,LOS ANGELES,LA MIRADA,-118.02352905273438,33.881256103515625,0,Morning,0
2022,9575,2022-07-16,1340,6,1,N,A,-,Y,H,,N,4,0,1,2,A,-,03,22350.0,,N,C,A,H,-,A,D,0,Y,,C,02,0,0,1,0,1,34.26023864746094,-118.4385223388672,LOS ANGELES,LOS ANGELES,-118.43860626220705,34.26017761230469,1,Midday,0
2022,9530,2022-01-22,1250,6,1,N,A,-,Y,H,,Y,3,0,1,2,A,-,07,21658.0,A,F,B,A,H,-,A,D,0,Y,,-,99,0,1,0,0,1,33.868511199951165,-118.19554138183594,LOS ANGELES,LONG BEACH,-118.19552612304688,33.86850357055664,1,Midday,0
2022,9565,2022-07-18,1735,1,2,N,A,-,Y,H,,N,3,0,1,3,A,-,08,22107.0,,F,B,A,H,-,A,D,0,Y,Y,-,99,0,1,0,0,1,34.03131103515625,-118.43247985839844,LOS ANGELES,LOS ANGELES,-118.4324951171875,34.0313720703125,0,Evening,0
2022,9535,2022-07-22,1544,5,2,Y,A,-,N,,,Y,2,0,2,2,A,-,09,21801.0,A,N,D,A,H,-,A,A,0,Y,,A,01,1,0,1,0,1,34.0189208984375,-118.18924713134766,LOS ANGELES,UNINCORPORATED,-118.18923950195312,34.018882751464844,0,Midday,1
2022,9540,2022-05-21,2500,6,4,N,A,-,Y,H,,Y,1,1,0,2,A,-,08,22107.0,,N,E,A,H,-,D,D,0,Y,,C,02,0,0,0,1,0,34.324371337890625,-118.50131988525392,LOS ANGELES,LOS ANGELES,-118.50149536132812,34.32415771484375,1,Night,1
2022,9565,2022-06-30,2113,4,2,N,A,-,Y,H,,Y,1,1,0,1,A,-,08,22107.0,,N,E,A,H,-,D,D,0,Y,,C,02,0,0,0,1,0,33.98786926269531,-118.3979721069336,LOS ANGELES,CULVER CITY,-118.39798736572266,33.98771667480469,0,Night,1
